phase,essay_id,true_label,word_count,length_category,model,prompt_name,strategy,variant,prediction,timestamp
2,essay_745f4470a99eba48,C2,262,long,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T21:24:20.029340
2,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T21:24:20.755431
2,essay_745f4470a99eba48,C2,262,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T21:24:23.213719
2,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T21:24:23.839511
2,essay_745f4470a99eba48,C2,262,long,phi-3-mini,rubric_v6,rubric,v6,C1,2026-01-14T21:24:27.024938
2,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T21:24:27.771026
2,essay_745f4470a99eba48,C2,262,long,phi-3-mini,cot_v4,cot,v4,".

Essay C",2026-01-14T21:25:12.755531
2,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T21:25:13.769234
2,essay_745f4470a99eba48,C2,262,long,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T21:25:41.269882
2,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T21:25:41.924777
2,essay_745f4470a99eba48,C2,262,long,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T21:25:44.913549
2,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:25:45.529864
2,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:25:47.417195
2,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:25:48.093017
2,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T21:26:09.204509
2,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T21:26:10.085499
2,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T21:26:22.279455
2,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,rubric_v4,rubric,v4,B2,2026-01-14T21:26:22.977695
2,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T21:26:30.458726
2,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T21:26:31.607045
2,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,rubric_v5,rubric,v5,Essay CEFR,2026-01-14T21:26:35.261387
2,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T21:26:35.919019
2,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T21:26:38.366927
2,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T21:26:38.828090
2,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T21:26:41.374464
2,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T21:26:41.921358
2,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T21:27:11.709211
2,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T21:27:12.344092
2,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T21:27:15.234832
2,essay_eda0812373319284,C2,331,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:27:15.890146
2,essay_eda0812373319284,C2,331,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:27:18.077010
2,essay_eda0812373319284,C2,331,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:27:18.763048
2,essay_eda0812373319284,C2,331,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T21:27:21.078143
2,essay_eda0812373319284,C2,331,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T21:27:21.534041
2,essay_eda0812373319284,C2,331,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T21:27:23.753316
2,essay_eda0812373319284,C2,331,long,gpt-4o-mini,rubric_v4,rubric,v4,B2,2026-01-14T21:27:24.651247
2,essay_eda0812373319284,C2,331,long,phi-3-mini,rubric_v4,rubric,v4,".

## Your",2026-01-14T21:27:27.632491
2,essay_eda0812373319284,C2,331,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T21:27:28.255716
2,essay_eda0812373319284,C2,331,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T21:27:30.895587
2,essay_eda0812373319284,C2,331,long,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T21:27:31.588365
2,essay_eda0812373319284,C2,331,long,phi-3-mini,rubric_v6,rubric,v6,C2,2026-01-14T21:27:34.356083
2,essay_eda0812373319284,C2,331,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T21:27:34.908264
2,essay_eda0812373319284,C2,331,long,phi-3-mini,cot_v4,cot,v4,".

Essay C",2026-01-14T21:27:45.079081
2,essay_eda0812373319284,C2,331,long,gpt-4o-mini,cot_v5,cot,v5,B1,2026-01-14T21:27:45.611909
2,essay_eda0812373319284,C2,331,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T21:27:49.265778
2,essay_eda0812373319284,C2,331,long,gpt-4o-mini,cot_v6,cot,v6,B1,2026-01-14T21:27:49.766345
2,essay_eda0812373319284,C2,331,long,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T21:27:53.069045
2,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:27:53.642963
2,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:27:55.786982
2,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:27:56.524323
2,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T21:27:58.560432
2,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,minimal_v6,minimal,v6,C1,2026-01-14T21:27:58.956690
2,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T21:28:01.761445
2,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,rubric_v4,rubric,v4,C1,2026-01-14T21:28:02.592550
2,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T21:28:04.896621
2,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,rubric_v5,rubric,v5,C1,2026-01-14T21:28:05.644280
2,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay:
",2026-01-14T21:28:38.711838
2,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T21:28:39.477761
2,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T21:28:42.166491
2,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T21:28:42.653735
2,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,cot_v4,cot,v4,".

Essay:
",2026-01-14T21:28:45.282066
2,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T21:28:47.425354
2,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T21:28:50.110566
2,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T21:28:50.547644
2,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,cot_v6,cot,v6,".


### So",2026-01-14T21:28:52.967992
2,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:28:53.561158
2,essay_98365e4048fbd228,C2,212,long,phi-3-mini,minimal_v4,minimal,v4,".

Essay:
",2026-01-14T21:29:13.407264
2,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:29:14.347082
2,essay_98365e4048fbd228,C2,212,long,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:29:16.074867
2,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T21:29:16.728284
2,essay_98365e4048fbd228,C2,212,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T21:29:18.519126
2,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,rubric_v4,rubric,v4,B2,2026-01-14T21:29:18.991176
2,essay_98365e4048fbd228,C2,212,long,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T21:29:25.652524
2,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T21:29:26.477620
2,essay_98365e4048fbd228,C2,212,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T21:29:29.094924
2,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,rubric_v6,rubric,v6,B2,2026-01-14T21:29:29.573050
2,essay_98365e4048fbd228,C2,212,long,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T21:29:58.386796
2,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T21:29:59.264171
2,essay_98365e4048fbd228,C2,212,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T21:30:23.194377
2,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T21:30:23.862361
2,essay_98365e4048fbd228,C2,212,long,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T21:30:44.750939
2,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T21:30:45.731114
2,essay_98365e4048fbd228,C2,212,long,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T21:30:48.200027
2,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:30:48.904260
2,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:30:50.881781
2,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,minimal_v5,minimal,v5,C1,2026-01-14T21:30:51.753653
2,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T21:30:54.310337
2,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,minimal_v6,minimal,v6,C1,2026-01-14T21:30:54.965167
2,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T21:30:57.096830
2,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,rubric_v4,rubric,v4,C1,2026-01-14T21:30:57.591091
2,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,rubric_v4,rubric,v4,C1,2026-01-14T21:31:32.529657
2,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T21:31:33.457136
2,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T21:31:57.438830
2,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T21:31:58.336917
2,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T21:32:22.212116
2,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T21:32:23.061995
2,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T21:32:49.998432
2,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,cot_v5,cot,v5,C1,2026-01-14T21:32:50.839479
2,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,cot_v5,cot,v5,".

### Sol",2026-01-14T21:33:16.810289
2,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T21:33:17.526335
2,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T21:33:51.293486
2,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:33:52.141415
2,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:33:54.183263
2,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:33:54.627814
2,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:33:56.431683
2,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T21:33:56.926900
2,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T21:33:58.706936
2,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,rubric_v4,rubric,v4,B2,2026-01-14T21:33:59.175099
2,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T21:34:01.778769
2,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T21:34:02.484972
2,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T21:34:05.157556
2,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,rubric_v6,rubric,v6,B2,2026-01-14T21:34:05.725151
2,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T21:34:08.055178
2,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T21:34:08.536191
2,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,cot_v4,cot,v4,".

Essay A",2026-01-14T21:34:11.082098
2,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T21:34:11.667983
2,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T21:34:14.424335
2,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T21:34:15.067535
2,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T21:34:17.426809
2,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,minimal_v4,minimal,v4,C1,2026-01-14T21:34:18.043722
2,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:34:20.194178
2,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,minimal_v5,minimal,v5,C1,2026-01-14T21:34:20.986315
2,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T21:34:23.037846
2,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,minimal_v6,minimal,v6,C1,2026-01-14T21:34:23.527164
2,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T21:34:25.737284
2,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,rubric_v4,rubric,v4,C1,2026-01-14T21:34:26.820954
2,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,rubric_v4,rubric,v4,C1,2026-01-14T21:34:30.276932
2,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T21:34:31.202862
2,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,rubric_v5,rubric,v5,Essay CEFR,2026-01-14T21:34:33.634485
2,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,rubric_v6,rubric,v6,C1,2026-01-14T21:34:34.367394
2,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T21:34:36.988738
2,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,cot_v4,cot,v4,C1,2026-01-14T21:34:37.525271
2,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,cot_v4,cot,v4,".

Essay C",2026-01-14T21:34:40.357145
2,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,cot_v5,cot,v5,C1,2026-01-14T21:34:40.795527
2,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T21:35:14.517232
2,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,cot_v6,cot,v6,C1,2026-01-14T21:35:15.270040
2,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,cot_v6,cot,v6,## Your ta,2026-01-14T21:35:17.942697
2,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,minimal_v4,minimal,v4,C1,2026-01-14T21:35:18.594144
2,essay_99249c30fed4636a,C2,336,long,phi-3-mini,minimal_v4,minimal,v4,".

Essay:
",2026-01-14T21:35:21.018855
2,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,minimal_v5,minimal,v5,C1,2026-01-14T21:35:21.867125
2,essay_99249c30fed4636a,C2,336,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T21:35:24.617806
2,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,minimal_v6,minimal,v6,C1,2026-01-14T21:35:25.093078
2,essay_99249c30fed4636a,C2,336,long,phi-3-mini,minimal_v6,minimal,v6,".

Essay:
",2026-01-14T21:35:27.761831
2,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,rubric_v4,rubric,v4,C1,2026-01-14T21:35:28.284637
2,essay_99249c30fed4636a,C2,336,long,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T21:36:16.317546
2,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,rubric_v5,rubric,v5,C1,2026-01-14T21:36:17.221839
2,essay_99249c30fed4636a,C2,336,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay C",2026-01-14T21:37:02.743759
2,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T21:37:03.954375
2,essay_99249c30fed4636a,C2,336,long,phi-3-mini,rubric_v6,rubric,v6,".

Essay E",2026-01-14T21:37:32.940751
2,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T21:37:33.725601
2,essay_99249c30fed4636a,C2,336,long,phi-3-mini,cot_v4,cot,v4,B2,2026-01-14T21:38:51.935876
2,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,cot_v5,cot,v5,C1,2026-01-14T21:38:53.041643
2,essay_99249c30fed4636a,C2,336,long,phi-3-mini,cot_v5,cot,v5,".

## Your",2026-01-14T21:41:21.043735
2,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T21:41:22.066056
2,essay_99249c30fed4636a,C2,336,long,phi-3-mini,cot_v6,cot,v6,".

## Your",2026-01-14T21:42:20.237534
2,essay_38a918110965e2da,C2,225,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:42:21.023707
2,essay_38a918110965e2da,C2,225,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:42:23.098311
2,essay_38a918110965e2da,C2,225,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:42:23.757730
2,essay_38a918110965e2da,C2,225,long,phi-3-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:42:25.536705
2,essay_38a918110965e2da,C2,225,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T21:42:26.170200
2,essay_38a918110965e2da,C2,225,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T21:42:27.973693
2,essay_38a918110965e2da,C2,225,long,gpt-4o-mini,rubric_v4,rubric,v4,B1,2026-01-14T21:42:28.584447
2,essay_38a918110965e2da,C2,225,long,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T21:42:31.456301
2,essay_38a918110965e2da,C2,225,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T21:42:32.066858
2,essay_38a918110965e2da,C2,225,long,phi-3-mini,rubric_v5,rubric,v5,C1,2026-01-14T21:42:34.426593
2,essay_38a918110965e2da,C2,225,long,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T21:42:35.014480
2,essay_38a918110965e2da,C2,225,long,phi-3-mini,rubric_v6,rubric,v6,".

Solutio",2026-01-14T21:42:37.385392
2,essay_38a918110965e2da,C2,225,long,gpt-4o-mini,cot_v4,cot,v4,B1,2026-01-14T21:42:37.872547
2,essay_38a918110965e2da,C2,225,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T21:42:40.269509
2,essay_38a918110965e2da,C2,225,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T21:42:40.717005
2,essay_38a918110965e2da,C2,225,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T21:42:43.479031
2,essay_38a918110965e2da,C2,225,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T21:42:44.172945
2,essay_38a918110965e2da,C2,225,long,phi-3-mini,cot_v6,cot,v6,".

### Sol",2026-01-14T21:42:46.890103
2,essay_40f60efd1507c707,C2,207,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:42:47.495936
2,essay_40f60efd1507c707,C2,207,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:42:49.099863
2,essay_40f60efd1507c707,C2,207,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:42:49.794961
2,essay_40f60efd1507c707,C2,207,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T21:42:51.324690
2,essay_40f60efd1507c707,C2,207,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T21:42:51.807343
2,essay_40f60efd1507c707,C2,207,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T21:42:53.549381
2,essay_40f60efd1507c707,C2,207,long,gpt-4o-mini,rubric_v4,rubric,v4,B2,2026-01-14T21:42:54.106707
2,essay_40f60efd1507c707,C2,207,long,phi-3-mini,rubric_v4,rubric,v4,".

Solutio",2026-01-14T21:42:56.834327
2,essay_40f60efd1507c707,C2,207,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T21:42:57.503183
2,essay_40f60efd1507c707,C2,207,long,phi-3-mini,rubric_v5,rubric,v5,".

Essay:
",2026-01-14T21:42:59.588230
2,essay_40f60efd1507c707,C2,207,long,gpt-4o-mini,rubric_v6,rubric,v6,B1,2026-01-14T21:43:00.063116
2,essay_40f60efd1507c707,C2,207,long,phi-3-mini,rubric_v6,rubric,v6,".

**Solut",2026-01-14T21:43:02.188948
2,essay_40f60efd1507c707,C2,207,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T21:43:02.759315
2,essay_40f60efd1507c707,C2,207,long,phi-3-mini,cot_v4,cot,v4,B1,2026-01-14T21:43:05.024136
2,essay_40f60efd1507c707,C2,207,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T21:43:05.606448
2,essay_40f60efd1507c707,C2,207,long,phi-3-mini,cot_v5,cot,v5,B1,2026-01-14T21:43:08.129564
2,essay_40f60efd1507c707,C2,207,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T21:43:08.684196
2,essay_40f60efd1507c707,C2,207,long,phi-3-mini,cot_v6,cot,v6,"?

## Your",2026-01-14T21:43:10.826946
2,essay_e6d96e8b0d6894c9,C2,222,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:43:11.420290
2,essay_e6d96e8b0d6894c9,C2,222,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:43:12.980152
2,essay_e6d96e8b0d6894c9,C2,222,long,gpt-4o-mini,minimal_v5,minimal,v5,B2,2026-01-14T21:43:13.372120
2,essay_e6d96e8b0d6894c9,C2,222,long,phi-3-mini,minimal_v5,minimal,v5,".


### So",2026-01-14T21:43:14.871370
2,essay_e6d96e8b0d6894c9,C2,222,long,gpt-4o-mini,minimal_v6,minimal,v6,B2,2026-01-14T21:43:15.411214
2,essay_e6d96e8b0d6894c9,C2,222,long,phi-3-mini,minimal_v6,minimal,v6,".

**Solut",2026-01-14T21:43:17.050009
2,essay_e6d96e8b0d6894c9,C2,222,long,gpt-4o-mini,rubric_v4,rubric,v4,B2,2026-01-14T21:43:17.490111
2,essay_e6d96e8b0d6894c9,C2,222,long,phi-3-mini,rubric_v4,rubric,v4,".

Essay:
",2026-01-14T21:43:19.989165
2,essay_e6d96e8b0d6894c9,C2,222,long,gpt-4o-mini,rubric_v5,rubric,v5,Based on t,2026-01-14T21:43:20.558429
2,essay_e6d96e8b0d6894c9,C2,222,long,phi-3-mini,rubric_v5,rubric,v5,B2,2026-01-14T21:43:22.929151
2,essay_e6d96e8b0d6894c9,C2,222,long,gpt-4o-mini,rubric_v6,rubric,v6,Based on t,2026-01-14T21:43:24.722066
2,essay_e6d96e8b0d6894c9,C2,222,long,phi-3-mini,rubric_v6,rubric,v6,".

Essay E",2026-01-14T21:43:27.135301
2,essay_e6d96e8b0d6894c9,C2,222,long,gpt-4o-mini,cot_v4,cot,v4,B2,2026-01-14T21:43:27.920454
2,essay_e6d96e8b0d6894c9,C2,222,long,phi-3-mini,cot_v4,cot,v4,".

Essay C",2026-01-14T21:43:30.443041
2,essay_e6d96e8b0d6894c9,C2,222,long,gpt-4o-mini,cot_v5,cot,v5,B2,2026-01-14T21:43:30.970005
2,essay_e6d96e8b0d6894c9,C2,222,long,phi-3-mini,cot_v5,cot,v5,".

SOLUTIO",2026-01-14T21:43:33.155961
2,essay_e6d96e8b0d6894c9,C2,222,long,gpt-4o-mini,cot_v6,cot,v6,B2,2026-01-14T21:43:33.645116
2,essay_e6d96e8b0d6894c9,C2,222,long,phi-3-mini,cot_v6,cot,v6,### Soluti,2026-01-14T21:43:35.811452
2,essay_9c1f62421d8e1d3a,C2,248,long,gpt-4o-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:43:36.478157
2,essay_9c1f62421d8e1d3a,C2,248,long,phi-3-mini,minimal_v4,minimal,v4,B2,2026-01-14T21:43:38.751563
