phase,essay_id,true_label,word_count,length_category,model,prompt_name,strategy,variant,prediction,timestamp
1,essay_7ba90c85c65076ee,C2,300,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:47:26.556675
1,essay_7ba90c85c65076ee,C2,300,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:47:46.357907
1,essay_7ba90c85c65076ee,C2,300,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T13:47:47.354600
1,essay_7ba90c85c65076ee,C2,300,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:47:49.303703
1,essay_136b4178d0d01d6d,C2,308,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:47:49.907604
1,essay_136b4178d0d01d6d,C2,308,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:47:51.842133
1,essay_136b4178d0d01d6d,C2,308,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:47:52.459329
1,essay_136b4178d0d01d6d,C2,308,long,phi-3-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:47:54.508093
1,essay_136b4178d0d01d6d,C2,308,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:47:55.019802
1,essay_136b4178d0d01d6d,C2,308,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:47:56.665690
1,essay_136b4178d0d01d6d,C2,308,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:47:57.176784
1,essay_136b4178d0d01d6d,C2,308,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:48:25.295768
1,essay_136b4178d0d01d6d,C2,308,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:48:26.069550
1,essay_136b4178d0d01d6d,C2,308,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:48:47.026912
1,essay_136b4178d0d01d6d,C2,308,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:48:47.981563
1,essay_136b4178d0d01d6d,C2,308,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:48:50.436006
1,essay_136b4178d0d01d6d,C2,308,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T13:48:51.139207
1,essay_136b4178d0d01d6d,C2,308,long,phi-3-mini,cot_v1,cot,v1,B2,2026-01-14T13:48:53.273136
1,essay_136b4178d0d01d6d,C2,308,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:48:54.112228
1,essay_136b4178d0d01d6d,C2,308,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:49:14.198742
1,essay_136b4178d0d01d6d,C2,308,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T13:49:15.724790
1,essay_136b4178d0d01d6d,C2,308,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:49:17.633239
1,essay_e40b84e2a7511b25,C2,321,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:49:18.177098
1,essay_e40b84e2a7511b25,C2,321,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:49:31.643343
1,essay_e40b84e2a7511b25,C2,321,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:49:32.316365
1,essay_e40b84e2a7511b25,C2,321,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:49:34.065742
1,essay_e40b84e2a7511b25,C2,321,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:49:34.781131
1,essay_e40b84e2a7511b25,C2,321,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:49:36.484309
1,essay_e40b84e2a7511b25,C2,321,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:49:37.021850
1,essay_e40b84e2a7511b25,C2,321,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:50:02.533421
1,essay_e40b84e2a7511b25,C2,321,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:50:03.345362
1,essay_e40b84e2a7511b25,C2,321,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:50:25.209701
1,essay_e40b84e2a7511b25,C2,321,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:50:27.103943
1,essay_e40b84e2a7511b25,C2,321,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:51:54.035517
1,essay_e40b84e2a7511b25,C2,321,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T13:51:54.867394
1,essay_e40b84e2a7511b25,C2,321,long,phi-3-mini,cot_v1,cot,v1,B2,2026-01-14T13:51:56.839413
1,essay_e40b84e2a7511b25,C2,321,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:51:57.412963
1,essay_e40b84e2a7511b25,C2,321,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:51:59.262326
1,essay_e40b84e2a7511b25,C2,321,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T13:52:00.689607
1,essay_e40b84e2a7511b25,C2,321,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:52:23.975466
1,essay_094e880b9cd848d3,C2,256,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:52:24.760935
1,essay_094e880b9cd848d3,C2,256,long,phi-3-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:52:26.832645
1,essay_094e880b9cd848d3,C2,256,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:52:27.416935
1,essay_094e880b9cd848d3,C2,256,long,phi-3-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:52:29.198139
1,essay_094e880b9cd848d3,C2,256,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:52:30.076535
1,essay_094e880b9cd848d3,C2,256,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:52:52.180660
1,essay_094e880b9cd848d3,C2,256,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:52:52.937916
1,essay_094e880b9cd848d3,C2,256,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:53:34.858834
1,essay_094e880b9cd848d3,C2,256,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:53:35.552704
1,essay_094e880b9cd848d3,C2,256,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:53:54.871854
1,essay_094e880b9cd848d3,C2,256,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:53:55.795890
1,essay_094e880b9cd848d3,C2,256,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:55:46.687500
1,essay_094e880b9cd848d3,C2,256,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T13:55:48.379206
1,essay_094e880b9cd848d3,C2,256,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:56:04.043978
1,essay_094e880b9cd848d3,C2,256,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:56:04.756959
1,essay_094e880b9cd848d3,C2,256,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:56:29.620265
1,essay_094e880b9cd848d3,C2,256,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T13:56:30.432680
1,essay_094e880b9cd848d3,C2,256,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:56:32.698137
1,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:56:33.388811
1,essay_745f4470a99eba48,C2,262,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:56:35.167091
1,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:56:35.953491
1,essay_745f4470a99eba48,C2,262,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:56:38.180698
1,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:56:38.915402
1,essay_745f4470a99eba48,C2,262,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:56:40.549441
1,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:56:41.173678
1,essay_745f4470a99eba48,C2,262,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:57:03.413927
1,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:57:04.229637
1,essay_745f4470a99eba48,C2,262,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:57:30.259119
1,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:57:31.049286
1,essay_745f4470a99eba48,C2,262,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:57:50.637512
1,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:57:51.736218
1,essay_745f4470a99eba48,C2,262,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:57:53.518819
1,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:57:54.085798
1,essay_745f4470a99eba48,C2,262,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:57:55.754139
1,essay_745f4470a99eba48,C2,262,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:57:56.334015
1,essay_745f4470a99eba48,C2,262,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:57:57.777328
1,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:57:58.189389
1,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:57:59.946901
1,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:58:00.436191
1,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:58:27.483564
1,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:58:28.314054
1,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:58:49.039042
1,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:58:49.804495
1,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:59:10.814469
1,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:59:11.612344
1,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:59:13.697021
1,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:59:14.484002
1,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:59:16.653763
1,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T13:59:17.442846
1,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:59:19.030922
1,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T13:59:21.126768
1,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T13:59:23.027519
1,essay_13163eaf9dff3c53,C2,237,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T13:59:23.690216
1,essay_13163eaf9dff3c53,C2,237,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:59:25.345503
1,essay_eda0812373319284,C2,331,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:59:26.041363
1,essay_eda0812373319284,C2,331,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:59:28.141394
1,essay_eda0812373319284,C2,331,long,gpt-4o-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:59:29.014254
1,essay_eda0812373319284,C2,331,long,phi-3-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:59:30.917253
1,essay_eda0812373319284,C2,331,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:59:31.565730
1,essay_eda0812373319284,C2,331,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:59:33.386418
1,essay_eda0812373319284,C2,331,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:59:33.928219
1,essay_eda0812373319284,C2,331,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T13:59:36.541374
1,essay_eda0812373319284,C2,331,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:59:37.066181
1,essay_eda0812373319284,C2,331,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T13:59:39.667694
1,essay_eda0812373319284,C2,331,long,gpt-4o-mini,rubric_v3,rubric,v3,B1,2026-01-14T13:59:40.447670
1,essay_eda0812373319284,C2,331,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T13:59:42.978280
1,essay_eda0812373319284,C2,331,long,gpt-4o-mini,cot_v1,cot,v1,B1,2026-01-14T13:59:43.662660
1,essay_eda0812373319284,C2,331,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T13:59:45.548730
1,essay_eda0812373319284,C2,331,long,gpt-4o-mini,cot_v2,cot,v2,B1,2026-01-14T13:59:46.420831
1,essay_eda0812373319284,C2,331,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T13:59:48.513936
1,essay_eda0812373319284,C2,331,long,gpt-4o-mini,cot_v3,cot,v3,B1,2026-01-14T13:59:49.290963
1,essay_eda0812373319284,C2,331,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T13:59:51.046673
1,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T13:59:51.643178
1,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T13:59:53.168128
1,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T13:59:53.898093
1,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T13:59:55.425734
1,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:59:55.944007
1,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T13:59:57.379104
1,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,rubric_v1,rubric,v1,C1,2026-01-14T13:59:57.889791
1,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T14:00:27.317322
1,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,rubric_v2,rubric,v2,C1,2026-01-14T14:00:28.214470
1,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T14:00:50.108392
1,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T14:00:50.937787
1,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T14:01:09.982636
1,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T14:01:11.020059
1,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T14:01:12.807945
1,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T14:01:13.463485
1,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T14:01:15.175227
1,essay_9ee9092c0b0c372a,C2,235,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T14:01:16.122689
1,essay_9ee9092c0b0c372a,C2,235,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T14:01:17.731803
1,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T14:01:18.341583
1,essay_98365e4048fbd228,C2,212,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T14:01:20.274094
1,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T14:01:21.139741
1,essay_98365e4048fbd228,C2,212,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T14:01:22.836463
1,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T14:01:23.507717
1,essay_98365e4048fbd228,C2,212,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T14:01:39.787829
1,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T14:01:40.504966
1,essay_98365e4048fbd228,C2,212,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T14:01:56.947617
1,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T14:01:57.705766
1,essay_98365e4048fbd228,C2,212,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T14:02:13.332828
1,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T14:02:14.308266
1,essay_98365e4048fbd228,C2,212,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T14:02:16.289443
1,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T14:02:17.465828
1,essay_98365e4048fbd228,C2,212,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T14:02:19.112520
1,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T14:02:19.821852
1,essay_98365e4048fbd228,C2,212,long,phi-3-mini,cot_v2,cot,v2,B1,2026-01-14T14:02:21.609170
1,essay_98365e4048fbd228,C2,212,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T14:02:22.413866
1,essay_98365e4048fbd228,C2,212,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T14:02:23.786671
1,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T14:02:24.328394
1,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T14:02:26.293013
1,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T14:02:26.889458
1,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,minimal_v2,minimal,v2,B2,2026-01-14T14:02:28.709963
1,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T14:02:29.352769
1,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T14:02:31.061585
1,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T14:02:31.905784
1,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T14:02:53.477308
1,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T14:02:54.436844
1,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T14:03:14.031356
1,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T14:03:14.932324
1,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T14:03:31.862278
1,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T14:03:32.603145
1,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T14:03:52.404965
1,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,cot_v2,cot,v2,C1,2026-01-14T14:03:53.330473
1,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T14:03:55.336914
1,essay_c789c2c861f70c34,C2,313,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T14:03:56.082428
1,essay_c789c2c861f70c34,C2,313,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T14:03:57.872171
1,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T14:03:58.535542
1,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,minimal_v1,minimal,v1,B2,2026-01-14T14:04:00.183993
1,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T14:04:00.894298
1,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T14:04:02.581788
1,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T14:04:03.145523
1,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T14:04:04.576075
1,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,rubric_v1,rubric,v1,B2,2026-01-14T14:04:05.092177
1,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T14:04:07.095214
1,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,rubric_v2,rubric,v2,B2,2026-01-14T14:04:07.659191
1,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T14:04:09.546786
1,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,rubric_v3,rubric,v3,B2,2026-01-14T14:04:10.319277
1,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T14:04:12.383008
1,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T14:04:13.181934
1,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T14:04:14.736438
1,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,cot_v2,cot,v2,B2,2026-01-14T14:04:15.434469
1,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T14:04:17.150982
1,essay_4a6ab10a30413ba4,C2,239,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T14:04:17.954119
1,essay_4a6ab10a30413ba4,C2,239,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T14:04:19.399767
1,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,minimal_v1,minimal,v1,C1,2026-01-14T14:04:20.352437
1,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,minimal_v1,minimal,v1,B1,2026-01-14T14:04:22.054423
1,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,minimal_v2,minimal,v2,C1,2026-01-14T14:04:22.500677
1,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,minimal_v2,minimal,v2,B1,2026-01-14T14:04:37.530442
1,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,minimal_v3,minimal,v3,C1,2026-01-14T14:04:38.384350
1,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T14:04:40.083756
1,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,rubric_v1,rubric,v1,C1,2026-01-14T14:04:40.729054
1,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T14:05:00.521462
1,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,rubric_v2,rubric,v2,C1,2026-01-14T14:05:01.316375
1,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T14:05:03.445072
1,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,rubric_v3,rubric,v3,C1,2026-01-14T14:05:04.103290
1,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,rubric_v3,rubric,v3,B1,2026-01-14T14:05:25.250671
1,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,cot_v1,cot,v1,C1,2026-01-14T14:05:26.195595
1,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,cot_v1,cot,v1,B1,2026-01-14T14:05:28.172962
1,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,cot_v2,cot,v2,C1,2026-01-14T14:05:28.860624
1,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,cot_v2,cot,v2,C1,2026-01-14T14:05:30.626226
1,essay_15bad0a74b8710b3,C2,258,long,gpt-4o-mini,cot_v3,cot,v3,B2,2026-01-14T14:05:31.416267
1,essay_15bad0a74b8710b3,C2,258,long,phi-3-mini,cot_v3,cot,v3,A2,2026-01-14T14:05:33.207109
1,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,minimal_v1,minimal,v1,B2,2026-01-14T14:05:34.189790
1,essay_99249c30fed4636a,C2,336,long,phi-3-mini,minimal_v1,minimal,v1,B2,2026-01-14T14:05:59.147224
1,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,minimal_v2,minimal,v2,B2,2026-01-14T14:06:00.095128
1,essay_99249c30fed4636a,C2,336,long,phi-3-mini,minimal_v2,minimal,v2,B2,2026-01-14T14:06:22.486766
1,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,minimal_v3,minimal,v3,B2,2026-01-14T14:06:23.170769
1,essay_99249c30fed4636a,C2,336,long,phi-3-mini,minimal_v3,minimal,v3,B2,2026-01-14T14:06:25.139775
1,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,rubric_v1,rubric,v1,C1,2026-01-14T14:06:25.695602
1,essay_99249c30fed4636a,C2,336,long,phi-3-mini,rubric_v1,rubric,v1,B2,2026-01-14T14:08:15.395129
1,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,rubric_v2,rubric,v2,C1,2026-01-14T14:08:16.503430
1,essay_99249c30fed4636a,C2,336,long,phi-3-mini,rubric_v2,rubric,v2,B2,2026-01-14T14:09:18.551116
1,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,rubric_v3,rubric,v3,C1,2026-01-14T14:09:19.479306
1,essay_99249c30fed4636a,C2,336,long,phi-3-mini,rubric_v3,rubric,v3,B2,2026-01-14T14:10:53.958590
1,essay_99249c30fed4636a,C2,336,long,gpt-4o-mini,cot_v1,cot,v1,B2,2026-01-14T14:10:55.019186
1,essay_99249c30fed4636a,C2,336,long,phi-3-mini,cot_v1,cot,v1,B2,2026-01-14T14:10:58.797778
